0.675068,1.20624
1.41489,1.01621
0.800906,0.64018
0.779248,1.07936
0.740634,1.48349
1.11274,0.28064
1.12166,0.748988
1.37404,0.747263
0.934474,0.912942
1.0232,1.23774
1.11131,1.21453
0.747359,0.774714
0.69444,1.15039
1.25446,1.84434
0.491323,1.06306
1.04081,1.27811
0.655507,1.1473
0.623235,0.725735
1.39825,0.700274
1.21865,1.14252
0.931618,1.27719
1.10267,1.0741
1.29334,1.11872
1.13504,0.839861
1.08891,1.20969
1.41647,1.54934
0.851971,0.74203
0.743134,1.87014
0.850398,1.55662
0.816446,0.843828
0.988821,0.518957
0.70501,0.839636
0.782605,1.4013
1.38191,1.23404
1.14004,1.22135
0.612118,1.31851
1.42869,1.68836
1.00592,0.726936
1.42362,0.588963
0.731362,0.747231
1.15538,0.557372
0.908507,0.262266
0.702681,1.59431
0.825159,1.34381
1.66721,1.01213
1.54361,1.24748
1.33763,0.993063
0.819609,0.796248
0.998042,1.53996
1.16464,0.498729
0.881641,1.03773
0.985589,1.21119
1.40505,0.787693
0.936783,1.15998
1.46655,0.365007
1.02196,1.14176
0.688907,0.670898
0.637153,0.865113
0.862651,1.20831
0.951878,0.401489
0.873356,0.67123
0.368501,1.34062
1.12963,1.05909
0.779486,1.03596
0.972675,0.962185
1.4687,1.31496
0.874611,0.816425
0.436526,1.05045
0.89123,1.23132
1.20087,1.13871
0.769897,1.12476
1.31704,1.30729
1.23159,0.383936
0.688958,0.684497
0.899247,1.38855
0.81945,1.22967
1.08977,1.29548
0.939534,1.00139
1.70052,1.00831
0.829569,1.16629
0.825071,1.06114
0.75724,1.47502
0.980188,0.993206
1.35511,0.439778
0.960115,0.736792
1.53866,1.24511
0.978808,0.942774
0.638688,0.963967
1.10872,1.00962
1.23909,0.849423
1.31685,1.07986
0.834668,1.27111
1.17131,0.354111
0.88821,0.759497
1.38781,1.02631
0.771955,1.26951
0.771342,1.65754
0.268786,1.25863
1.55727,1.1135
0.715946,1.10794
0.80352,1.12096
1.5493,1.04172
0.928449,0.972398
0.866418,1.38972
0.856225,0.504379
1.48243,0.879356
0.955875,0.925341
0.923301,1.35948
1.32462,1.33749
0.811456,0.961145
0.940315,0.644296
0.752611,0.762551
0.733189,1.03234
0.74333,1.17368
1.15566,1.05738
1.25821,0.589048
1.00675,1.18377
1.24783,1.37526
0.388341,1.51683
1.44193,1.21463
4.82803,4.96943
5.12259,4.53168
4.69733,4.87229
4.85495,5.09846
4.98085,4.95337
4.7379,5.16441
4.89034,4.99413
5.06517,4.90048
5.41884,4.98856
4.36184,4.88985
4.95824,4.61366
5.57991,4.74388
4.83813,4.96365
5.15917,5.04105
5.25295,5.08837
5.18437,5.05354
5.42305,6.27594
5.03797,5.34375
5.38597,5.33295
5.11347,4.66987
5.15041,5.04822
5.5405,5.33988
5.53919,5.2297
5.37794,4.42392
4.73286,5.10303
5.40562,4.94559
5.39145,5.05569
5.0481,5.1686
5.351,4.87524
5.0322,5.09802
4.81163,4.74649
4.92521,4.75673
5.06895,4.76352
4.66279,5.37756
5.062,4.82927
4.70455,4.53332
5.13952,5.26494
4.82375,5.23161
4.99008,4.4537
5.10685,4.78849
4.69362,5.39744
5.17612,5.05201
4.83489,5.47301
5.11583,4.47372
4.91121,4.62576
5.12803,5.46827
5.0976,5.39442
4.69757,4.92902
4.59437,4.79234
5.12471,5.42797
5.25982,4.88733
5.03179,5.22131
4.8777,5.16769
5.54397,4.78523
5.25051,5.26196
4.75881,5.23453
4.92388,4.75294
5.02354,5.27601
4.31237,6.05028
4.88275,5.34676
4.64889,4.68778
4.83197,4.9583
4.92429,4.78675
5.07419,4.97066
5.04014,5.1022
4.99253,5.19266
4.92153,5.8263
4.7902,5.06638
4.73733,4.96683
5.2342,4.52725
5.18161,4.4206
4.6746,5.19542
5.19106,5.19805
4.91069,5.06692
5.13787,4.99838
4.80016,5.02229
5.49322,4.87834
5.0351,5.29637
5.39973,4.71048
5.12948,4.75417
5.18896,5.14664
5.29131,5.09387
4.95689,4.75741
4.7012,5.21645
4.94936,4.79068
4.76798,5.13541
5.00803,4.74765
4.96285,4.94219
5.01141,5.0683
5.29089,4.89929
5.26569,4.90964
4.82668,5.20589
5.0116,5.06137
4.77775,5.37598
5.43914,4.73898
4.98875,4.74445
4.8288,5.38888
5.53271,5.15171
4.53882,4.86092
4.91759,5.19727
4.95139,4.71165
4.49553,4.9849
4.99234,4.9605
5.74888,4.67163
5.09208,4.86863
5.38245,5.23367
5.24961,5.33924
4.5584,5.14025
4.97007,5.13866
4.87688,4.30869
4.86483,4.93056
5.0253,5.32872
4.8986,4.55977
5.01667,5.13982
4.96921,4.92067
5.24041,5.01568
4.96328,4.93665
5.54963,5.15148
4.62062,5.02625
4.62441,5.17162
4.67306,5.31141
5.03866,4.99646
5.43803,5.28373
4.45768,5.39487
5.08103,5.1371
4.92783,5.26703
4.71167,4.96749
4.54083,5.33565
4.76278,4.84013
5.15587,4.66897
4.31326,4.77688
4.63255,4.80087
4.52766,5.16882
4.93554,4.80509
4.99122,5.09129
4.46821,5.08716
4.76398,4.49371
5.1203,5.36728
4.65995,5.27427
4.97483,4.97685
4.9674,5.17592
5.174,5.48389
5.21747,5.05884
4.76295,4.95355
5.04601,5.32648
4.97877,4.88668
5.38687,4.82784
4.97393,5.41238
4.89085,4.69044
5.44501,5.16784
4.57211,4.52373
5.0712,5.35262
4.83692,4.98898
4.6879,4.92739
5.1228,5.23362
5.04453,5.40571
5.63476,5.41322
5.22928,5.27275
4.8916,5.3103
4.75571,4.76162
4.57579,4.92887
4.88755,4.83223
4.61189,5.14075
5.13036,4.90647
5.34601,5.23117
4.85129,5.03877
4.60011,4.75481
4.99336,5.62048
4.24027,5.64855
5.18153,5.14918
4.41824,5.06103
5.09371,5.10431
5.14617,5.01621
4.74559,5.03767
5.08068,5.10413
5.47218,4.49338
4.9818,4.66614
4.97877,4.87412
5.23151,5.2075
5.45396,5.3919
5.2773,5.18552
5.04952,4.96474
5.09551,4.70382
5.35123,4.51449
5.52981,5.34863
5.32414,4.36281
4.74191,4.96055
5.08102,5.14463
5.19166,4.38702
4.12834,5.2484
5.02269,5.01568
4.52541,4.75698
5.13434,5.69491
5.1258,5.23065
4.95986,4.65154
5.47215,4.98616
4.95661,4.97582
4.81857,4.98368
5.01468,5.05833
4.34742,4.96843
4.67589,4.80918
5.33254,5.55694
4.77992,4.63905
5.02105,4.76039
4.96534,4.67745
5.06934,4.69573
4.90615,4.67233
5.12696,4.76803
4.67149,5.14465
5.16997,4.72483
4.69694,4.47054
5.50776,4.13225
5.10934,4.64851
4.82529,4.80533
4.85766,4.69582
4.732,4.6106
5.03063,4.74143
5.02828,4.68835
4.36347,4.82664
5.06272,4.95328
4.72682,4.90013
4.37682,5.01253
4.66914,5.35308
4.97305,5.42798
5.44042,5.29997
5.00706,4.74684
4.9391,5.20887
5.19835,4.87984
5.17357,5.44296
5.0548,4.56473
5.19892,4.93924
4.5218,4.97195
5.40872,5.18593
5.15939,4.33173
5.53053,4.90986
4.82631,4.8828
5.29776,5.33942
5.49915,5.02335
4.85271,5.01007
4.38924,4.77979
4.29175,5.22464
4.87855,4.92084
5.27625,4.73148
4.6532,4.86605
5.01422,4.89333
5.27275,4.85757
5.123,4.39952
4.90647,4.8667
4.90711,5.23096
4.79421,5.73992
8.6678,1.41062
9.18007,1.34988
7.93058,0.918408
9.0495,0.757161
9.50825,1.07964
9.41593,1.62553
9.16121,1.45725
9.53232,0.43562
8.90822,0.718044
8.71741,0.624112
9.23302,0.920167
9.35859,1.48649
8.53962,1.12746
8.99185,0.330467
9.19628,1.04787
8.93809,0.910238
8.88219,0.69627
8.97636,0.507267
9.06703,0.93517
9.26476,0.813974
8.8865,1.00577
9.49982,0.77262
9.4189,0.436988
8.9805,0.489653
9.16116,0.762039
9.30121,1.15831
9.05246,1.10311
9.44728,1.72464
8.74381,1.78469
9.23258,0.848863
8.79019,1.19172
9.35602,0.702424
8.59683,0.899959
9.51907,1.01672
9.05595,0.517055
9.104,0.806711
9.40964,1.16922
8.85336,0.924899
9.06055,1.80593
8.39743,0.936639
9.72048,1.2501
8.95599,0.849176
8.83188,0.399336
9.04362,0.67188
9.02402,0.785596
9.35352,0.659744
8.8173,0.875884
8.86293,1.09306
8.79394,1.73441
9.71349,0.808862
9.40113,0.879834
8.76828,0.910959
9.15749,1.21169
8.97321,1.13621
8.86843,0.652727
9.26411,1.28738
8.82464,1.0289
9.13291,1.16139
9.06519,0.928392
9.19625,1.23133
9.1741,0.826577
9.10759,0.888701
8.88083,0.872419
8.82898,1.20354
9.3492,1.43128
9.26928,1.01523
8.58274,0.679527
9.06909,1.2951
9.47881,0.718563
8.9399,1.39598
9.51958,0.852073
9.2424,0.925366
9.66766,0.79922
9.112,0.440778
8.88179,1.47784
9.81864,1.02874
8.7991,0.628044
8.9317,1.25148
9.18944,0.309581
8.77825,1.02228
8.94927,1.0761
9.22614,1.65567
8.94716,0.704335
8.94746,1.13822
9.42,1.23265
9.37524,0.680203
8.94548,0.940985
9.09724,1.07551
8.97271,1.71592
9.50373,1.06981
9.05157,1.27768
9.13656,0.811547
9.33817,0.692384
9.23852,0.784653
8.81104,1.12917
9.50942,1.16632
8.98896,1.48147
9.10349,1.15312
8.77906,0.912133
9.0447,1.39363
8.9195,0.741333
8.95571,1.35687
9.08174,0.707114
9.01681,0.245421
9.057,1.42509
8.98607,0.642438
8.85691,0.574475
9.27614,1.22573
9.35448,1.50826
9.18144,1.53718
9.5328,1.1053
9.17599,0.5589
9.30913,0.854037
8.9213,1.20413
8.56998,1.13152
8.56901,0.440699
8.4581,0.902914
9.04209,1.16379
8.68128,1.07616
8.71541,1.0042
8.56932,1.19674
9.07488,1.29972
9.2411,1.0375
9.29606,1.2007
9.28902,1.3957
9.13107,0.832106
8.43253,1.34477
8.79944,1.04965
8.76965,0.958653
8.85323,1.08769
8.68888,0.959451
8.91345,0.873244
8.88508,1.12416
8.93022,1.17494
8.88252,1.23047
8.53473,1.03215
9.51491,1.4356
8.50527,0.586009
8.67165,0.816204
9.17518,1.18435
8.77019,0.900803
8.55599,0.471147
9.33419,1.03438
8.85948,0.370503
8.91916,0.354356
9.10228,1.05805
9.66872,0.633015
9.25649,0.970445
8.87534,0.822172
9.0893,0.627743
8.61958,0.998144
8.86104,0.97583
8.92437,1.16643
9.36938,0.818788
8.51199,1.17682
8.62439,1.17749
9.05849,1.63037
8.98524,1.16596
9.0563,0.654841
9.31952,0.924357
9.02167,0.743817
8.42635,1.00628
8.50416,1.24884
8.9527,0.80058
8.86381,1.465
9.18351,0.822423
8.91477,1.22525
8.95355,0.568858
9.14298,0.646123
8.96853,0.880734
9.37456,0.968914
9.59509,1.44122
8.94893,0.892303
9.2208,1.28421
9.4554,0.230601
9.76994,1.54502
8.73654,0.174763
8.97704,0.237462
9.45679,1.10267
8.84023,0.693205
8.57673,0.764492
9.15238,0.912098
9.12069,1.65386
9.39121,0.881282
9.07746,0.92161
9.20721,1.12194
8.69912,1.51967
9.01455,0.866938
8.78306,0.754924
8.7947,0.81832
9.01985,1.61952
9.01688,0.914684
8.91052,0.779596
9.09426,1.40708
9.22117,1.59559
9.23793,0.717885
9.21337,1.45956
9.09789,1.11347
9.1771,0.959026
8.73807,1.12266
8.87433,0.603933
8.69625,0.643022
9.06452,0.886643
9.14206,0.880801
9.05381,0.954466
9.5458,1.31712
9.50933,0.803769
9.13573,1.34536
8.61711,0.630993
9.22213,0.835629
8.54721,0.602206
8.86508,1.02616
9.22695,0.840808
8.55003,1.36085
9.42252,0.860226
8.3789,1.23554
9.32903,0.941794
8.70834,0.78628
9.22393,1.211
9.05674,1.31785
9.10279,0.997338
8.97876,1.28957
8.83983,1.15109
8.83593,0.193919
9.00334,0.871863
9.27477,0.737016
9.55732,1.11669
8.62775,1.50987
8.75207,0.787119
9.11234,0.7207
8.91647,1.35734
9.28063,1.018
9.15823,0.728321
9.27563,0.657405
9.01845,1.25773
9.03688,0.955255
8.9795,1.82172
8.91798,0.957183
8.35743,1.36741
8.98902,1.65564
9.16047,1.24029
8.93478,0.951329
8.8761,0.809624
8.91635,1.14331
9.11305,1.18205
8.55819,1.17266
9.50169,1.37888
8.9781,1.63114
9.08431,0.626589
8.46232,0.543234
5.40013,8.8274
4.21128,9.19138
4.95917,8.8734
4.76782,9.1751
5.41392,9.15756
5.33389,8.89034
4.8453,8.47952
5.20289,8.92953
5.29345,9.29016
5.25204,8.53685
5.184,9.02719
4.27221,8.83135
5.10597,9.0382
4.96348,9.52282
4.78982,8.7396
5.01253,8.85259
4.78573,8.84929
5.33894,9.09436
5.18372,8.99853
4.66699,9.09339
5.33671,8.54746
4.9557,9.46586
4.90979,8.77194
4.93579,8.81625
4.81872,9.47434
5.56645,8.98754
5.25671,9.49208
4.5677,8.30121
4.94394,8.96648
4.73464,9.06033
4.57905,8.68435
5.10121,8.87326
5.03503,9.08278
5.32311,8.18096
5.17235,9.01576
5.1065,9.15372
5.24138,9.40341
5.18155,9.21485
5.37893,9.26849
5.30183,9.42289
5.1161,8.92795
5.66205,8.95226
5.21288,8.69277
5.0481,9.12572
5.21228,9.49442
5.06795,8.61105
4.69475,9.77417
4.92494,9.16665
5.32188,9.27506
4.72289,8.81732
4.97891,9.12698
5.50194,8.94719
4.95327,9.35895
5.07418,8.40188
5.13878,9.31579
5.03035,8.90642
4.48673,9.3652
5.10119,8.54974
4.98432,8.68593
5.08785,9.56979
4.78501,8.41621
4.80136,9.46744
5.03506,8.7896
5.29922,8.81818
5.62123,9.63886
5.18614,9.33476
5.34216,8.73927
5.11095,9.69256
4.94511,9.2895
5.2798,9.08607
4.86494,8.5628
4.98964,8.87056
4.94303,9.06787
4.30369,9.17365
4.8623,8.95404
4.93067,9.04502
4.86089,8.9705
4.28036,8.28371
5.35136,9.55476
4.88609,9.18644
4.98721,9.06088
4.92367,9.05015
4.46271,8.72998
5.22223,8.22391
5.26815,9.27428
4.9751,8.70335
4.5935,8.70889
5.22606,8.86368
5.31517,8.70217
5.14453,8.56792
4.71688,8.94764
4.56032,8.53069
4.76835,9.11081
4.79207,9.24704
5.05281,8.75515
5.0869,8.98515
5.04025,9.17757
5.27447,8.97784
5.15536,8.78742
4.84548,8.57873
4.63514,9.20265
5.34377,9.11201
4.68566,9.01051
4.87604,8.65407
5.17743,9.15208
5.33852,8.83131
5.04828,8.83552
5.01463,9.30758
5.04813,9.21164
5.00287,9.05672
4.83662,8.77779
5.10902,8.25812
4.98337,9.48721
4.9535,9.40102
5.17373,8.6106
5.21882,8.75619
4.84274,9.0125
5.26698,9.06283
5.32294,9.07182
4.97242,8.73534
4.91836,9.28315
4.72732,8.71848
4.97943,8.67321
4.82925,9.30916
5.16586,9.05966
5.5015,9.10843
4.927,8.86209
4.54998,8.83344
5.26212,8.67824
5.98213,8.87576
4.90254,8.93017
5.20312,9.09436
5.30985,8.99607
5.66151,8.20131
5.24946,9.05671
5.08224,9.37442
5.39377,8.63033
5.14353,9.58362
5.32347,9.05833
5.2739,8.7272
5.01769,9.31499
5.10935,9.08834
4.63585,9.22653
4.94108,9.06028
4.70335,9.37237
4.85335,9.18914
5.12784,9.0587
4.79364,9.09431
5.45206,9.26946
4.78079,9.17826
4.97003,9.32275
5.05567,8.93542
4.65449,8.79008
5.11494,9.06848
5.06904,9.39071
5.15346,9.19861
4.48829,9.01584
4.86101,8.92883
4.5356,9.31285
5.01297,9.10429
4.74123,9.08879
4.7849,8.581
5.39607,9.0497
4.87118,9.09703
4.90478,8.82726
4.30471,9.42344
4.66872,8.51427
4.66473,9.13873
5.04664,8.93581
5.31821,9.22073
4.74115,8.84557
5.29355,9.22551
5.05224,8.89164
4.75654,9.75704
4.8547,8.94935
4.79765,9.05753
4.9835,9.14314
5.22534,9.3812
5.07706,8.69803
4.81418,9.41233
4.67869,8.5578
5.40199,8.98568
4.7743,9.2466
4.63948,8.94282
4.92692,8.47418
4.72856,8.94963
5.34425,8.95275
5.03013,8.62499
5.15984,9.14458
4.67009,9.31691
5.16588,8.86375
5.01584,8.97575
4.67232,9.2191
4.73821,9.10972
5.19486,8.87995
5.492,8.85605
5.3266,8.92664
5.10124,9.03019
5.42573,8.83238
4.8702,8.49209
4.48872,8.7414
5.09274,9.16286
5.22641,8.7513
4.81274,8.8207
5.39288,9.27724
5.287,8.39868
4.97383,9.33489
5.77104,8.52221
4.84278,8.83313
4.83725,9.12998
4.9218,9.4575
5.03191,9.36249
5.3656,9.15548
4.87983,8.78471
4.64462,9.13179
4.94544,9.42683
4.9747,8.99906
5.07245,8.71804
5.08237,8.71229
4.66949,9.24294
5.50317,8.39965
4.81524,8.7984
4.62648,8.99074
5.05587,8.83932
4.46953,9.2498
5.18284,8.53206
4.90765,9.41167
4.64922,8.95517
4.99373,8.9135
5.06371,8.84906
4.54109,8.52768
5.13542,8.99428
5.46412,9.20921
5.29125,8.61348
5.3164,9.23999
5.05154,9.03536
5.49812,8.96103
4.88284,8.92392
5.01112,9.07635
3.90526,8.93101
4.61955,9.1552
4.70141,9.39261
5.44355,9.09593
4.84254,8.93609
5.85312,9.44127
4.80421,8.92995
4.93437,8.80549
4.51061,8.71645
4.5908,9.09239
5.33567,9.32919
